Record Length,2500,Points,-5.00000000,1.9440001,,Record Length,2500,Points,-5.00000000,580.000042915E-3,
Sample Interval,4.00000019E-3,s,-4.99599981,1.9520001,,Sample Interval,4.00000019E-3,s,-4.99599981,584.000051022E-3,
Trigger Point,1.2500000E3,Samples,-4.99200010,1.9600000,,Trigger Point,1.2500000E3,Samples,-4.99200010,584.000051022E-3,
,,,-4.98799992,1.9600000,,,,,-4.98799992,584.000051022E-3,
,,,-4.98400021,1.9600000,,,,,-4.98400021,584.000051022E-3,
,,,-4.98000002,1.9680001,,,,,-4.98000002,586.000025272E-3,
Source,CH1,,-4.97599983,1.9680001,,Source,CH2,,-4.97599983,587.999999523E-3,
Vertical Units,Volts,,-4.97200012,1.9680001,,Vertical Units,Volts,,-4.97200012,587.999999523E-3,
Vertical Scale,200.00000950E-3,,-4.96799994,1.9760001,,Vertical Scale,50.00000237E-3,,-4.96799994,587.999999523E-3,
Vertical Offset,0,,-4.96400023,1.9760001,,Vertical Offset,0,,-4.96400023,590.000033379E-3,
Horizontal Units,s,,-4.96000004,1.9760001,,Horizontal Units,s,,-4.96000004,587.999999523E-3,
Horizontal Scale,1.0000000,,-4.95599985,1.9760001,,Horizontal Scale,1.0000000,,-4.95599985,590.000033379E-3,
Pt Fmt,Y,,-4.95200014,1.9840001,,Pt Fmt,Y,,-4.95200014,592.000007629E-3,
Yzero,-8.840000000,,-4.94799995,1.9920001,,Yzero,-10.8000000,,-4.94799995,594.000041485E-3,
Probe Atten,1.000000,,-4.94399977,1.9920001,,Probe Atten,1.000000,,-4.94399977,594.000041485E-3,
,,,-4.94000006,1.9920001,,,,,-4.94000006,594.000041485E-3,
Note,TBS 1022 - 18:36:40   25/7/2022,,-4.93599987,2.0000000,,Note,TBS 1022 - 18:36:40   25/7/2022,,-4.93599987,594.000041485E-3,
,,,-4.93200016,2.0000000,,,,,-4.93200016,598.000049591E-3,
,,,-4.92799997,2.0080001,,,,,-4.92799997,598.000049591E-3,
,,,-4.92399979,2.0000000,,,,,-4.92399979,600.000023842E-3,
,,,-4.92000008,2.0080001,,,,,-4.92000008,598.000049591E-3,
,,,-4.91599989,2.0080001,,,,,-4.91599989,598.000049591E-3,
,,,-4.91200018,2.0160000,,,,,-4.91200018,602.000057697E-3,
,,,-4.90799999,2.0160000,,,,,-4.90799999,602.000057697E-3,
,,,-4.90399981,2.0240002,,,,,-4.90399981,602.000057697E-3,
,,,-4.90000010,2.0160000,,,,,-4.90000010,602.000057697E-3,
,,,-4.89599991,2.0240002,,,,,-4.89599991,606.000006199E-3,
,,,-4.89200020,2.0320001,,,,,-4.89200020,602.000057697E-3,
,,,-4.88800001,2.0320001,,,,,-4.88800001,606.000006199E-3,
,,,-4.88399982,2.0320001,,,,,-4.88399982,604.000031948E-3,
,,,-4.88000011,2.0400002,,,,,-4.88000011,606.000006199E-3,
,,,-4.87599993,2.0400002,,,,,-4.87599993,606.000006199E-3,
,,,-4.87200022,2.0480001,,,,,-4.87200022,610.000014305E-3,
,,,-4.86800003,2.0480001,,,,,-4.86800003,612.000048161E-3,
,,,-4.86399984,2.0400002,,,,,-4.86399984,612.000048161E-3,
,,,-4.86000013,2.0480001,,,,,-4.86000013,612.000048161E-3,
,,,-4.85599995,2.0560000,,,,,-4.85599995,612.000048161E-3,
,,,-4.85199976,2.0560000,,,,,-4.85199976,614.000022411E-3,
,,,-4.84800005,2.0560000,,,,,-4.84800005,614.000022411E-3,
,,,-4.84399986,2.0640001,,,,,-4.84399986,614.000022411E-3,
,,,-4.84000015,2.0640001,,,,,-4.84000015,614.000022411E-3,
,,,-4.83599997,2.0640001,,,,,-4.83599997,614.000022411E-3,
,,,-4.83199978,2.0640001,,,,,-4.83199978,616.000056267E-3,
,,,-4.82800007,2.0720000,,,,,-4.82800007,618.000030518E-3,
,,,-4.82399988,2.0720000,,,,,-4.82399988,618.000030518E-3,
,,,-4.82000017,2.0800002,,,,,-4.82000017,620.000004768E-3,
,,,-4.81599998,2.0800002,,,,,-4.81599998,628.000020981E-3,
,,,-4.81199980,2.0800002,,,,,-4.81199980,620.000004768E-3,
,,,-4.80800009,2.0800002,,,,,-4.80800009,624.000012875E-3,
,,,-4.80399990,2.0880001,,,,,-4.80399990,622.000038624E-3,
,,,-4.80000019,2.0880001,,,,,-4.80000019,624.000012875E-3,
,,,-4.79600000,2.0880001,,,,,-4.79600000,626.000046730E-3,
,,,-4.79199982,2.0960002,,,,,-4.79199982,624.000012875E-3,
,,,-4.78800011,2.1040001,,,,,-4.78800011,624.000012875E-3,
,,,-4.78399992,2.0960002,,,,,-4.78399992,624.000012875E-3,
,,,-4.78000021,2.1040001,,,,,-4.78000021,628.000020981E-3,
,,,-4.77600002,2.1040001,,,,,-4.77600002,628.000020981E-3,
,,,-4.77199984,2.1120000,,,,,-4.77199984,628.000020981E-3,
,,,-4.76800013,2.1120000,,,,,-4.76800013,628.000020981E-3,
,,,-4.76399994,2.1120000,,,,,-4.76399994,630.000054836E-3,
,,,-4.75999975,2.1120000,,,,,-4.75999975,630.000054836E-3,
,,,-4.75600004,2.1200001,,,,,-4.75600004,630.000054836E-3,
,,,-4.75199986,2.1200001,,,,,-4.75199986,634.000003338E-3,
,,,-4.74800014,2.1280000,,,,,-4.74800014,632.000029087E-3,
,,,-4.74399996,2.1280000,,,,,-4.74399996,634.000003338E-3,
,,,-4.73999977,2.1280000,,,,,-4.73999977,634.000003338E-3,
,,,-4.73600006,2.1360002,,,,,-4.73600006,636.000037193E-3,
,,,-4.73199987,2.1360002,,,,,-4.73199987,636.000037193E-3,
,,,-4.72800016,2.1360002,,,,,-4.72800016,636.000037193E-3,
,,,-4.72399998,2.1360002,,,,,-4.72399998,636.000037193E-3,
,,,-4.71999979,2.1440001,,,,,-4.71999979,638.000011444E-3,
,,,-4.71600008,2.1440001,,,,,-4.71600008,640.000045300E-3,
,,,-4.71199989,2.1440001,,,,,-4.71199989,642.000019550E-3,
,,,-4.70800018,2.1520002,,,,,-4.70800018,642.000019550E-3,
,,,-4.70400000,2.1520002,,,,,-4.70400000,642.000019550E-3,
,,,-4.69999981,2.1520002,,,,,-4.69999981,642.000019550E-3,
,,,-4.69600010,2.1600001,,,,,-4.69600010,642.000019550E-3,
,,,-4.69199991,2.1600001,,,,,-4.69199991,646.000027657E-3,
,,,-4.68800020,2.1600001,,,,,-4.68800020,644.000053406E-3,
,,,-4.68400002,2.1600001,,,,,-4.68400002,644.000053406E-3,
,,,-4.67999983,2.1680002,,,,,-4.67999983,644.000053406E-3,
,,,-4.67600012,2.1760001,,,,,-4.67600012,646.000027657E-3,
,,,-4.67199993,2.1680002,,,,,-4.67199993,648.000001907E-3,
,,,-4.66800022,2.1680002,,,,,-4.66800022,648.000001907E-3,
,,,-4.66400003,2.1760001,,,,,-4.66400003,648.000001907E-3,
,,,-4.65999985,2.1760001,,,,,-4.65999985,648.000001907E-3,
,,,-4.65600014,2.1840000,,,,,-4.65600014,650.000035763E-3,
,,,-4.65199995,2.1840000,,,,,-4.65199995,650.000035763E-3,
,,,-4.64799976,2.1840000,,,,,-4.64799976,652.000010014E-3,
,,,-4.64400005,2.1840000,,,,,-4.64400005,652.000010014E-3,
,,,-4.63999987,2.1920002,,,,,-4.63999987,652.000010014E-3,
,,,-4.63600016,2.1920002,,,,,-4.63600016,652.000010014E-3,
,,,-4.63199997,2.1920002,,,,,-4.63199997,654.000043869E-3,
,,,-4.62799978,2.2000000,,,,,-4.62799978,656.000018120E-3,
,,,-4.62400007,2.2000000,,,,,-4.62400007,654.000043869E-3,
,,,-4.61999989,2.2000000,,,,,-4.61999989,654.000043869E-3,
,,,-4.61600018,2.2080002,,,,,-4.61600018,656.000018120E-3,
,,,-4.61199999,2.2080002,,,,,-4.61199999,660.000026226E-3,
,,,-4.60799980,2.2080002,,,,,-4.60799980,660.000026226E-3,
,,,-4.60400009,2.2080002,,,,,-4.60400009,658.000051975E-3,
,,,-4.59999990,2.2160001,,,,,-4.59999990,660.000026226E-3,
,,,-4.59600019,2.2160001,,,,,-4.59600019,658.000051975E-3,
,,,-4.59200001,2.2160001,,,,,-4.59200001,662.000060081E-3,
,,,-4.58799982,2.2240002,,,,,-4.58799982,660.000026226E-3,
,,,-4.58400011,2.2160001,,,,,-4.58400011,660.000026226E-3,
,,,-4.57999992,2.2160001,,,,,-4.57999992,662.000060081E-3,
,,,-4.57600021,2.2240002,,,,,-4.57600021,664.000034332E-3,
,,,-4.57200003,2.2240002,,,,,-4.57200003,664.000034332E-3,
,,,-4.56799984,2.2240002,,,,,-4.56799984,664.000034332E-3,
,,,-4.56400013,2.2320001,,,,,-4.56400013,664.000034332E-3,
,,,-4.55999994,2.2320001,,,,,-4.55999994,666.000008583E-3,
,,,-4.55599976,2.2320001,,,,,-4.55599976,668.000042439E-3,
,,,-4.55200005,2.2400000,,,,,-4.55200005,666.000008583E-3,
,,,-4.54799986,2.2400000,,,,,-4.54799986,668.000042439E-3,
,,,-4.54400015,2.2400000,,,,,-4.54400015,666.000008583E-3,
,,,-4.53999996,2.2480001,,,,,-4.53999996,668.000042439E-3,
,,,-4.53599977,2.2400000,,,,,-4.53599977,668.000042439E-3,
,,,-4.53200006,2.2480001,,,,,-4.53200006,670.000016689E-3,
,,,-4.52799988,2.2480001,,,,,-4.52799988,668.000042439E-3,
,,,-4.52400017,2.2480001,,,,,-4.52400017,668.000042439E-3,
,,,-4.51999998,2.2560000,,,,,-4.51999998,670.000016689E-3,
,,,-4.51599979,2.2560000,,,,,-4.51599979,672.000050545E-3,
,,,-4.51200008,2.2560000,,,,,-4.51200008,674.000024796E-3,
,,,-4.50799990,2.2640002,,,,,-4.50799990,670.000016689E-3,
,,,-4.50400019,2.2560000,,,,,-4.50400019,672.000050545E-3,
,,,-4.50000000,2.2640002,,,,,-4.50000000,674.000024796E-3,
,,,-4.49599981,2.2640002,,,,,-4.49599981,674.000024796E-3,
,,,-4.49200010,2.2720001,,,,,-4.49200010,674.000024796E-3,
,,,-4.48799992,2.2720001,,,,,-4.48799992,674.000024796E-3,
,,,-4.48400021,2.2640002,,,,,-4.48400021,678.000032902E-3,
,,,-4.48000002,2.2720001,,,,,-4.48000002,674.000024796E-3,
,,,-4.47599983,2.2720001,,,,,-4.47599983,674.000024796E-3,
,,,-4.47200012,2.2720001,,,,,-4.47200012,678.000032902E-3,
,,,-4.46799994,2.2800002,,,,,-4.46799994,678.000032902E-3,
,,,-4.46399975,2.2800002,,,,,-4.46399975,678.000032902E-3,
,,,-4.46000004,2.2720001,,,,,-4.46000004,680.000007153E-3,
,,,-4.45599985,2.2800002,,,,,-4.45599985,678.000032902E-3,
,,,-4.45200014,2.2800002,,,,,-4.45200014,682.000041008E-3,
,,,-4.44799995,2.2880001,,,,,-4.44799995,680.000007153E-3,
,,,-4.44399977,2.2800002,,,,,-4.44399977,680.000007153E-3,
,,,-4.44000006,2.2880001,,,,,-4.44000006,682.000041008E-3,
,,,-4.43599987,2.2880001,,,,,-4.43599987,680.000007153E-3,
,,,-4.43200016,2.2880001,,,,,-4.43200016,684.000015259E-3,
,,,-4.42799997,2.2880001,,,,,-4.42799997,682.000041008E-3,
,,,-4.42399979,2.2960000,,,,,-4.42399979,684.000015259E-3,
,,,-4.42000008,2.2880001,,,,,-4.42000008,682.000041008E-3,
,,,-4.41599989,2.2960000,,,,,-4.41599989,684.000015259E-3,
,,,-4.41200018,2.2960000,,,,,-4.41200018,684.000015259E-3,
,,,-4.40799999,2.2960000,,,,,-4.40799999,682.000041008E-3,
,,,-4.40399981,2.3040001,,,,,-4.40399981,686.000049114E-3,
,,,-4.40000010,2.3040001,,,,,-4.40000010,684.000015259E-3,
,,,-4.39599991,2.3040001,,,,,-4.39599991,686.000049114E-3,
,,,-4.39200020,2.3040001,,,,,-4.39200020,686.000049114E-3,
,,,-4.38800001,2.3040001,,,,,-4.38800001,686.000049114E-3,
,,,-4.38399982,2.3040001,,,,,-4.38399982,686.000049114E-3,
,,,-4.38000011,2.3120000,,,,,-4.38000011,688.000023365E-3,
,,,-4.37599993,2.3120000,,,,,-4.37599993,688.000023365E-3,
,,,-4.37199974,2.3120000,,,,,-4.37199974,688.000023365E-3,
,,,-4.36800003,2.3200002,,,,,-4.36800003,692.000031471E-3,
,,,-4.36399984,2.3120000,,,,,-4.36399984,690.000057220E-3,
,,,-4.36000013,2.3120000,,,,,-4.36000013,690.000057220E-3,
,,,-4.35599995,2.3280001,,,,,-4.35599995,692.000031471E-3,
,,,-4.35199976,2.3200002,,,,,-4.35199976,692.000031471E-3,
,,,-4.34800005,2.3200002,,,,,-4.34800005,692.000031471E-3,
,,,-4.34399986,2.3200002,,,,,-4.34399986,690.000057220E-3,
,,,-4.34000015,2.3280001,,,,,-4.34000015,692.000031471E-3,
,,,-4.33599997,2.3280001,,,,,-4.33599997,692.000031471E-3,
,,,-4.33199978,2.3280001,,,,,-4.33199978,692.000031471E-3,
,,,-4.32800007,2.3360002,,,,,-4.32800007,692.000031471E-3,
,,,-4.32399988,2.3280001,,,,,-4.32399988,694.000005722E-3,
,,,-4.32000017,2.3360002,,,,,-4.32000017,694.000005722E-3,
,,,-4.31599998,2.3360002,,,,,-4.31599998,696.000039577E-3,
,,,-4.31199980,2.3360002,,,,,-4.31199980,694.000005722E-3,
,,,-4.30800009,2.3440001,,,,,-4.30800009,696.000039577E-3,
,,,-4.30399990,2.3360002,,,,,-4.30399990,694.000005722E-3,
,,,-4.30000019,2.3360002,,,,,-4.30000019,696.000039577E-3,
,,,-4.29600000,2.3440001,,,,,-4.29600000,698.000013828E-3,
,,,-4.29199982,2.3440001,,,,,-4.29199982,696.000039577E-3,
,,,-4.28800011,2.3440001,,,,,-4.28800011,696.000039577E-3,
,,,-4.28399992,2.3440001,,,,,-4.28399992,696.000039577E-3,
,,,-4.27999973,2.3440001,,,,,-4.27999973,698.000013828E-3,
,,,-4.27600002,2.3440001,,,,,-4.27600002,698.000013828E-3,
,,,-4.27199984,2.3440001,,,,,-4.27199984,698.000013828E-3,
,,,-4.26800013,2.3440001,,,,,-4.26800013,700.000047684E-3,
,,,-4.26399994,2.3440001,,,,,-4.26399994,698.000013828E-3,
,,,-4.25999975,2.3520000,,,,,-4.25999975,702.000021935E-3,
,,,-4.25600004,2.3520000,,,,,-4.25600004,700.000047684E-3,
